CONTENT_LENGTH,WHOIS_UPDATED_DATE,WHOIS_REGDATE,WHOIS_COUNTRY,WHOIS_STATEPRO,SERVER,NUMBER_SPECIAL_CHARACTERS,Type
0.000508,0.77027,0.726659,0.97619,0.154472,0.067227,0.263158,0.0
0.068525,0.5,0.99775,0.166667,0.674797,0.021008,0.263158,0.0
0.019233,0.601351,0.36333,0.97619,0.300813,0.285714,0.157895,0.0
0.005659,0.70777,0.775028,0.97619,0.154472,0.462185,0.157895,0.0
0.0284,0.103041,0.850394,0.5,0.853659,0.428571,0.315789,0.0
0.005531,0.881757,0.357705,0.97619,0.154472,0.94958,0.263158,0.0
0.027582,0.756757,0.95838,0.97619,0.154472,0.02521,0.184211,0.0
0.029111,0.586149,0.674916,0.97619,0.495935,0.764706,0.210526,0.0
0.037491,0.758446,0.029246,0.97619,0.569106,0.941176,0.184211,0.0
0.012002,0.119932,0.12036,0.97619,0.154472,0.718487,0.315789,0.0
0.01043,0.673986,0.463442,0.761905,0.390244,0.428571,0.157895,1.0
0.000499,0.47973,0.388076,0.97619,0.723577,0.529412,0.184211,0.0
0.072211,0.663851,0.245219,0.97619,0.154472,0.02521,0.263158,0.0
0.039387,0.758446,0.029246,0.97619,0.569106,0.941176,0.210526,0.0
0.000499,0.521959,0.71766,0.166667,0.796748,0.516807,0.184211,0.0
0.032627,0.743243,0.727784,0.97619,0.585366,0.743697,0.289474,0.0
0.003541,0.25,0.768279,0.97619,0.845528,0.739496,0.210526,0.0
0.000297,0.432432,0.397075,0.97619,0.723577,0.021008,0.210526,1.0
0.012964,0.70777,0.775028,0.97619,0.154472,0.462185,0.263158,0.0
0.011878,0.027027,0.500562,0.97619,0.585366,0.739496,0.289474,0.0
0.007271,0.119932,0.12036,0.97619,0.154472,0.701681,0.236842,0.0
0.000499,0.658784,0.946007,0.97619,0.154472,0.516807,0.210526,0.0
0.00213,0.418919,0.204724,0.97619,0.154472,0.462185,0.236842,0.0
0.055386,0.684122,0.247469,0.97619,0.926829,0.911765,0.184211,0.0
0.005039,0.263514,0.227222,0.97619,0.227642,0.428571,0.263158,0.0
0.141981,0.445946,0.35883,0.166667,0.756098,0.521008,0.210526,0.0
0.019049,0.805743,0.957255,0.97619,0.154472,0.739496,0.263158,0.0
0.000499,0.420608,0.372328,0.97619,0.154472,0.516807,0.184211,0.0
0.000499,0.492905,0.183352,0.97619,0.154472,0.529412,0.210526,0.0
0.014897,0.802365,0.727784,0.97619,0.00813,0.021008,0.184211,0.0
0.027294,0.741554,0.367829,0.97619,0.154472,0.987395,0.236842,0.0
0.000499,0.246622,0.822272,0.97619,0.886179,0.516807,0.263158,0.0
0.003011,0.472973,0.224972,0.97619,0.886179,0.021008,0.210526,0.0
0.000499,0.797297,0.232846,0.97619,0.178862,0.516807,0.236842,0.0
0.022185,0.940878,0.883015,0.97619,0.154472,0.957983,0.236842,0.0
0.034515,0.70777,0.775028,0.97619,0.154472,0.462185,0.236842,0.0
0.097109,0.766892,0.677165,0.97619,0.918699,0.869748,0.210526,0.0
0.014913,0.608108,0.286839,0.97619,0.154472,0.407563,0.236842,0.0
0.03565,0.472973,0.285714,0.97619,0.617886,0.021008,0.131579,0.0
0.013157,0.197635,0.401575,0.97619,0.422764,0.428571,0.289474,0.0
0.087422,0.119932,0.12036,0.97619,0.154472,0.592437,0.315789,0.0
0.021786,0.376689,0.913386,0.97619,0.926829,0.428571,0.157895,0.0
0.00002,0.298986,0.156355,0.5,0.861789,0.021008,0.263158,0.0
0.014344,0.70777,0.775028,0.97619,0.154472,0.462185,0.289474,0.0
0.043908,0.863176,0.058493,0.97619,0.617886,0.739496,0.210526,0.0
0.000014,0.190878,0.309336,0.97619,0.211382,0.97479,0.263158,0.0
0.017744,0.119932,0.12036,0.97619,0.154472,0.663866,0.210526,0.0
0.035647,0.472973,0.285714,0.97619,0.617886,0.021008,0.131579,0.0
0.021112,0.684122,0.247469,0.97619,0.926829,0.911765,0.184211,0.0
0.000017,0.716216,0.142857,0.97619,0.926829,0.529412,0.210526,0.0
0.039387,0.758446,0.029246,0.97619,0.569106,0.941176,0.184211,0.0
0.000423,0.472973,0.224972,0.97619,0.886179,0.021008,0.315789,0.0
0.004225,0.290541,0.510686,0.97619,0.154472,0.512605,0.289474,0.0
0.001918,0.108108,0.490439,0.97619,0.073171,0.542017,0.210526,0.0
0.010393,0.559122,0.530934,0.166667,0.756098,0.739496,0.236842,0.0
0.006367,0.951014,0.709786,0.97619,0.723577,0.428571,0.236842,0.0
0.082278,0.459459,0.577053,0.97619,0.585366,0.739496,0.105263,0.0
0.072216,0.663851,0.245219,0.97619,0.926829,0.02521,0.263158,0.0
0.016198,0.280405,0.276715,0.97619,0.065041,0.021008,0.263158,0.0
0.017856,0.733108,0.350956,0.97619,0.300813,0.932773,0.289474,0.0
0.0162,0.096284,0.566929,0.97619,0.154472,0.226891,0.263158,0.0
0.011151,0.047297,0.789651,0.97619,0.154472,0.739496,0.289474,0.0
0.000725,0.810811,0.496063,0.97619,0.154472,0.021008,0.184211,0.0
0.058757,0.70777,0.775028,0.97619,0.154472,0.462185,0.184211,0.0
0.092334,0.805743,0.957255,0.97619,0.154472,0.739496,0.263158,0.0
0.000967,0.608108,0.286839,0.97619,0.154472,0.428571,0.210526,0.0
0.013275,0.376689,0.266592,0.142857,0.121951,0.827731,0.315789,0.0
0.000499,0.616554,0.834646,0.97619,0.154472,0.516807,0.236842,0.0
0.015182,0.719595,0.337458,0.97619,0.154472,0.777311,0.210526,0.0
0.000499,0.733108,0.944882,0.97619,0.154472,0.516807,0.157895,0.0
0.055614,0.758446,0.029246,0.97619,0.569106,0.941176,0.289474,0.0
0.017444,0.70777,0.775028,0.97619,0.154472,0.462185,0.210526,0.0
0.000363,0.846284,0.04162,0.97619,0.065041,0.021008,0.184211,0.0
0.000991,0.179054,0.301462,0.97619,0.154472,0.521008,0.315789,1.0
0.000991,0.179054,0.301462,0.97619,0.154472,0.521008,0.315789,1.0
0.016214,0.70777,0.775028,0.97619,0.154472,0.462185,0.236842,0.0
0.000328,0.552365,0.898763,0.97619,0.666667,0.109244,0.342105,0.0
0.000499,0.246622,0.822272,0.97619,0.886179,0.516807,0.289474,0.0
0.012867,0.646284,0.425422,0.97619,0.154472,0.021008,0.263158,0.0
0.000499,0.652027,0.539933,0.97619,0.617886,0.516807,0.210526,0.0
0.023749,0.065878,0.893138,0.97619,0.926829,0.428571,0.157895,0.0
0.085037,0.195946,0.095613,0.97619,0.227642,0.428571,0.289474,0.0
0.006391,0.619932,0.461192,0.97619,0.300813,0.021008,0.263158,0.0
0.007542,0.567568,0.395951,0.97619,0.227642,0.021008,0.184211,0.0
0.000991,0.179054,0.301462,0.97619,0.154472,0.521008,0.315789,1.0
0.000991,0.179054,0.301462,0.97619,0.154472,0.521008,0.315789,1.0
0.000991,0.179054,0.301462,0.97619,0.154472,0.521008,0.315789,1.0
0.000991,0.179054,0.301462,0.97619,0.154472,0.521008,0.315789,1.0
0.013124,0.790541,0.706412,0.690476,0.707317,0.789916,0.210526,0.0
0.000499,0.954392,0.067492,0.97619,0.926829,0.516807,0.315789,0.0
0.099138,0.690878,0.305962,0.97619,0.154472,0.739496,0.236842,0.0
0.014017,0.059122,0.086614,0.97619,0.154472,0.394958,0.315789,0.0
0.098887,0.576014,0.980877,0.97619,0.227642,0.428571,0.315789,0.0
0.000499,0.420608,0.372328,0.97619,0.227642,0.516807,0.210526,0.0
0.082432,0.70777,0.775028,0.97619,0.154472,0.462185,0.342105,0.0
0.006137,0.398649,0.465692,0.97619,0.227642,0.021008,0.184211,0.0
0.012026,0.298986,0.264342,0.97619,0.154472,0.428571,0.236842,0.0
0.000991,0.179054,0.301462,0.97619,0.154472,0.521008,0.315789,1.0
0.055614,0.758446,0.029246,0.97619,0.569106,0.941176,0.315789,0.0
0.012242,0.827703,0.206974,0.5,0.235772,0.021008,0.157895,0.0
0.058418,0.991554,0.56243,0.97619,0.926829,0.878151,0.289474,0.0
0.003133,0.447635,0.354331,0.97619,0.178862,0.848739,0.421053,0.0
0.006616,0.434122,0.173228,0.97619,0.154472,0.428571,0.236842,0.0
0.053799,0.70777,0.775028,0.97619,0.154472,0.462185,0.263158,0.0
0.009035,0.08277,0.070866,0,0.219512,0.142857,0.368421,0.0
0.00025,0.717905,0.843645,0.97619,0.528455,0.743697,0.210526,0.0
0.072214,0.663851,0.245219,0.97619,0.154472,0.02521,0.315789,0.0
0.01744,0.972973,0.92351,0.97619,0.926829,0.142857,0.263158,1.0
0.019673,0.113176,0.107987,0.97619,0.886179,0.021008,0.315789,0.0
0.036059,0.371622,0.961755,0.97619,0.065041,0.109244,0.184211,0.0
0.012824,0.545608,0.506187,0.97619,0.845528,0.021008,0.263158,0.0
0.020578,0.722973,0.673791,0.97619,0.154472,0.739496,0.236842,0.0
0.017317,0.70777,0.775028,0.97619,0.154472,0.462185,0.236842,0.0
0.012882,0.202703,0.152981,0.97619,0.926829,0.142857,0.210526,1.0
0.006011,0.027027,0.618673,0.97619,0.585366,0.739496,0.342105,0.0
0.000499,0.065878,0.893138,0.97619,0.926829,0.428571,0.184211,0.0
0.043089,0.70777,0.775028,0.97619,0.154472,0.462185,0.263158,0.0
0.032652,0.70777,0.775028,0.97619,0.154472,0.462185,0.263158,0.0
0.000089,0.613176,0.325084,0.97619,0.512195,0.021008,0.315789,0.0
0.005391,0.900338,0.52081,0.97619,0.065041,0.310924,0.289474,0.0
0.001477,0.25,0.096738,0.97619,0.926829,0.739496,0.315789,0.0
0.021173,0.817568,0.708661,0.97619,0.300813,0.932773,0.210526,0.0
0.022011,0.70777,0.775028,0.97619,0.154472,0.462185,0.289474,0.0
0.092241,0.572635,0.212598,0.97619,0.154472,0.428571,0.263158,0.0
0.023269,0.133446,0.192351,0.97619,0.154472,0.109244,0.289474,0.0
0.088308,0.342905,0.931384,0.97619,0.154472,0.743697,0.315789,0.0
0.023391,0.119932,0.12036,0.97619,0.154472,0.62605,0.210526,0.0
0.089589,0.233108,0.823397,0.97619,0.227642,0.743697,0.342105,0.0
0.01399,0.766892,0.677165,0.97619,0.918699,0.529412,0.263158,0.0
0.000499,0.859797,0.897638,0.97619,0.341463,0.516807,0.236842,0.0
0.047475,0.373311,0.824522,0.97619,0.154472,0.743697,0.289474,0.0
0.07521,0.70777,0.775028,0.97619,0.154472,0.462185,0.289474,0.0
0.000396,0.451014,0.452193,0.97619,0.617886,0.516807,0.236842,0.0
0.000633,0.594595,0.48369,0.97619,0.95122,0.739496,0.263158,0.0
0.013991,0.766892,0.677165,0.97619,0.918699,0.529412,0.315789,0.0
0.018781,0.731419,0.023622,0.166667,0.674797,0.428571,0.315789,0.0
0.003055,0.606419,0.417323,0.97619,0.154472,0.806723,0.289474,0.0
0.021218,0.684122,0.247469,0.97619,0.926829,0.911765,0.263158,0.0
0.018394,0.570946,0.543307,0.97619,0.154472,0.021008,0.263158,0.0
0.052057,0.537162,0.596175,0.97619,0.617886,0.021008,0.210526,0.0
0.01399,0.766892,0.677165,0.97619,0.918699,0.529412,0.289474,0.0
0.005457,0.398649,0.278965,0.309524,0.097561,0.021008,0.342105,1.0
0.046503,0.521959,0.983127,0.97619,0.243902,0.739496,0.184211,0.0
0.02572,0.511824,0.572553,0.97619,0.154472,0.096639,0.394737,0.0
0.020164,0.4375,0.573678,0.97619,0.617886,0.428571,0.289474,0.0
0.000499,0.055743,0.32396,0.97619,0.154472,0.516807,0.210526,0.0
0.37939,0.428716,0.421822,0.97619,0.154472,0.542017,0.236842,0.0
0,0.947635,0.116985,0.97619,0.300813,0.428571,0.289474,0.0
0.058275,0.70777,0.775028,0.97619,0.154472,0.462185,0.315789,0.0
0.030582,0.472973,0.285714,0.97619,0.617886,0.021008,0.263158,0.0
0.028662,0.587838,0.806524,0.97619,0.154472,0.44958,0.394737,0.0
0.011896,0.673986,0.40045,0.97619,0.154472,0.848739,0.263158,0.0
0.06254,0.971284,0.36108,0.97619,0.845528,0.878151,0.289474,0.0
0.000604,0.915541,0.263217,0.97619,0.617886,0.021008,0.315789,0.0
0.016023,0.949324,0.615298,0.166667,0.674797,0.773109,0.315789,0.0
0.030485,0.483108,0.550056,0.97619,0.300813,0.743697,0.289474,0.0
0.104545,0.587838,0.806524,0.97619,0.154472,0.44958,0.315789,0.0
0.032652,0.587838,0.806524,0.97619,0.154472,0.44958,0.289474,0.0
0.058767,0.70777,0.775028,0.97619,0.154472,0.462185,0.315789,0.0
0.014487,0.810811,0.082115,0.404762,0.170732,0.021008,0.236842,0.0
0.000031,0.131757,0.512936,0.714286,0.504065,0.138655,0.368421,0.0
0.008641,0.643581,0.938133,0.97619,0.512195,0.394958,0.368421,0.0
0.046645,0.594595,0.672666,0.97619,0.617886,0.021008,0.342105,0.0
0.013991,0.766892,0.677165,0.97619,0.918699,0.529412,0.315789,0.0
0.017501,0.579054,0.440045,0.97619,0.154472,0.021008,0.342105,0.0
0.058046,0.672297,0.001125,0.97619,0.227642,0.739496,0.263158,0.0
0.059272,0.672297,0.001125,0.97619,0.227642,0.739496,0.289474,0.0
0.012168,0.722973,0.673791,0.97619,0.154472,0.739496,0.342105,0.0
0.000991,0.179054,0.301462,0.97619,0.154472,0.521008,0.368421,1.0
0.025381,0.766892,0.677165,0.97619,0.918699,0.529412,0.368421,0.0
0.000089,0.128378,0.346457,0.97619,0.495935,0.021008,0.394737,1.0
0.000991,0.179054,0.301462,0.97619,0.154472,0.521008,0.368421,1.0
0.000991,0.179054,0.301462,0.97619,0.154472,0.521008,0.368421,1.0
0.012944,0.569257,0.511811,0.97619,0.495935,0.394958,0.368421,0.0
0.000991,0.179054,0.301462,0.97619,0.154472,0.521008,0.368421,1.0
0.000991,0.179054,0.301462,0.97619,0.154472,0.521008,0.368421,1.0
0.010447,0.255068,0.377953,0.357143,0.414634,0.542017,0.236842,0.0
0.088308,0.096284,0.705287,0.97619,0.154472,0.743697,0.368421,0.0
0.00025,0.543919,0.28009,0.97619,0.154472,0.743697,0.368421,0.0
0.000499,0.517568,0.59775,0.97619,0.154472,0.516807,0.263158,0.0
0.000014,0.0625,0.222722,0.97619,0.211382,0.97479,0.368421,0.0
0.085277,0.976351,0.047244,0.97619,0.918699,0.869748,0.342105,0.0
0.000014,0.476351,0.59955,0.97619,0.211382,0.97479,0.263158,0.0
0.08886,0.608108,0.528684,0.97619,0.154472,0.743697,0.368421,0.0
0.013485,0.763514,0.937008,1,0.544715,0.142857,0.263158,1.0
0.013495,0.763514,0.937008,1,0.544715,0.142857,0.263158,1.0
0.088915,0.197635,0.401575,0.97619,0.422764,0.428571,0.315789,0.0
0.01198,0.583108,0.512036,0.97619,0.154472,0.021008,0.368421,0.0
0.000499,0.611486,0.32171,0.97619,0.723577,0.516807,0.263158,0.0
0.000499,0.246622,0.822272,0.97619,0.886179,0.516807,0.368421,0.0
0.014137,0.472973,0.404949,0.97619,0.154472,0.529412,0.289474,0.0
0.008951,0.192568,0.698538,0.52381,0.357724,0.743697,0.342105,0.0
0.026258,0.003378,0.795276,0.97619,0.585366,0.743697,0.342105,0.0
0.010366,0.861486,0.867267,0.97619,0.154472,0.743697,0.289474,0.0
0.014903,0.192568,0.698538,0.52381,0.357724,0.743697,0.342105,0.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.004225,0.95777,0.034871,0.97619,0.300813,0.394958,0.236842,0.0
0.019388,0.275338,0.267717,0.97619,0.227642,0.021008,0.289474,0.0
0.003613,0.146959,0.061867,0.785714,0.699187,0.529412,0.447368,0.0
0.017811,0.940878,0.508436,0.166667,0.674797,0.542017,0.263158,0.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.005384,0.398649,0.278965,0.309524,0.097561,0.021008,0.394737,1.0
0.021655,0.606419,0.626547,0.97619,0.154472,0.021008,0.315789,0.0
0.006648,0.902027,0.848144,0.166667,0.146341,0.844538,0.263158,0.0
0.00812,0.728041,0.701912,0.166667,0.756098,0.819328,0.368421,0.0
0.002575,0.501689,0.470191,0.952381,0.878049,0.743697,0.421053,0.0
0.084146,0.608108,0.528684,0.97619,0.154472,0.743697,0.394737,0.0
0.007205,0.547297,0.584927,0.97619,0.203252,0.542017,0.394737,0.0
0.008703,0.940878,0.508436,0.166667,0.674797,0.542017,0.289474,0.0
0.018225,0.70777,0.775028,0.97619,0.154472,0.462185,0.394737,0.0
0.041787,0.337838,0.003375,0.97619,0.617886,0.743697,0.342105,0.0
0.0839,0.39527,0.148481,0.97619,0.227642,0.021008,0.368421,0.0
0.011556,0.155405,0.185602,0.166667,0.674797,0.021008,0.263158,0.0
0.00441,0.472973,0.404949,0.166667,0.674797,0.529412,0.289474,0.0
0.032026,0.905405,0.181102,0.97619,0.154472,0.844538,0.184211,0.0
0.000014,0.0625,0.222722,0.97619,0.211382,0.97479,0.394737,0.0
0.003683,0.383446,0.008999,0.97619,0.617886,0.021008,0.315789,0.0
0.038046,0.672297,0.001125,0.97619,0.227642,0.739496,0.342105,0.0
0.024013,0.447635,0.662542,0.97619,0.926829,0.021008,0.421053,0.0
0.024129,0.202703,0.755906,0.97619,0.658537,0.02521,0.315789,0.0
0.015014,0.91723,0.217098,0.071429,0.056911,0.079832,0.315789,0.0
0.098887,0.564189,0.995501,0.97619,0.065041,0.428571,0.289474,0.0
0.0167,0.14527,0.870641,0.97619,0.154472,0.109244,0.394737,0.0
0.000014,0.75,0.911136,0.97619,0.211382,0.97479,0.315789,0.0
0.000396,0.199324,0.291339,0.97619,0.617886,0.516807,0.289474,0.0
0.049347,0.846284,0.92126,0.97619,0.926829,0.844538,0.342105,0.0
0.026086,0.201014,0.95613,0.97619,0.300813,0.739496,0.394737,0.0
0.04088,0.5,0.433071,0.97619,0.886179,0.819328,0.315789,0.0
0.017297,0.759122,0.526659,0.97619,0.154472,0.193277,0.394737,1.0
0.041365,0.962838,0.725534,0.97619,0.536585,0.021008,0.421053,0.0
0.021655,0.606419,0.626547,0.97619,0.154472,0.021008,0.315789,0.0
0.051642,0.5625,0.688414,0.97619,0.617886,0.021008,0.447368,0.0
0.062028,0.472973,0.285714,0.97619,0.617886,0.021008,0.421053,0.0
0.101145,0.947635,0.338583,0.97619,0.300813,0.739496,0.342105,0.0
0.115787,0.339527,0.482565,0.97619,0.495935,0.021008,0.342105,0.0
0.000499,0.841216,0.6018,0.97619,0.178862,0.516807,0.368421,0.0
0.023192,0.594595,0.672666,0.97619,0.617886,0.394958,0.368421,0.0
0.0097,0.092905,0.119235,0.97619,0.154472,0.869748,0.447368,0.0
0.03987,0.472973,0.285714,0.97619,0.617886,0.021008,0.473684,0.0
0.00025,0.234797,0.635546,0.97619,0.154472,0.743697,0.421053,0.0
0.020164,0.491554,0.582677,0.97619,0.585366,0.529412,0.473684,0.0
0.022619,0.162162,0.226097,0.97619,0.918699,0.743697,0.342105,0.0
0.000014,0.109797,0.23847,0.97619,0.211382,0.97479,0.394737,0.0
0.051568,0.672297,0.001125,0.97619,0.227642,0.861345,0.342105,0.0
0.065135,0.918919,0.453318,0.97619,0.154472,0.021008,0.421053,0.0
0.034291,0.163851,0.04387,0.97619,0.227642,0.071429,0.263158,0.0
0.018524,0.584459,0.311586,0.690476,0.707317,0.063025,0.447368,0.0
0.02679,0.976351,0.929134,0.97619,0.154472,0.021008,0.368421,0.0
0.00025,0.261824,0.062992,0.97619,0.154472,0.743697,0.368421,0.0
0.060864,0.339527,0.482565,0.97619,0.495935,0.021008,0.342105,0.0
0.024998,0.150338,0.581552,0.97619,0.495935,0.420168,0.421053,0.0
0.00025,0.442568,0.668166,0.97619,0.154472,0.743697,0.315789,0.0
0.083944,0.050676,0.650169,0.97619,0.203252,0.428571,0.473684,0.0
0.009772,0.721284,0.63667,0.166667,0.146341,0.428571,0.368421,0.0
0.056704,0.140203,0.91901,0.642857,0.626016,0.739496,0.342105,0.0
0.028912,0.255068,0.098988,0.97619,0.617886,0.483193,0.342105,0.0
0.015887,0.472973,0.285714,0.97619,0.617886,0.021008,0.394737,0.0
0.002282,0.077703,0.231721,0.97619,0.617886,0.743697,0.368421,0.0
0.035278,0.657095,0.602925,0.333333,0.715447,0.739496,0.368421,0.0
0.000499,0.038851,0.12261,0.166667,0.674797,0.516807,0.342105,0.0
0.053701,0.040541,0.105737,0.97619,0.536585,0.021008,0.342105,0.0
0.008368,0.45777,0.487064,0.97619,0.154472,0.743697,0.447368,0.0
0.01048,0.376689,0.218223,0.97619,0.154472,0.109244,0.368421,0.0
0.013814,0.096284,0.705287,0.97619,0.154472,0.743697,0.605263,0.0
0.034949,0.587838,0.806524,0.97619,0.154472,0.44958,0.473684,0.0
0.000499,0.118243,0.773903,0.97619,0.585366,0.516807,0.394737,0.0
0.154272,0.150338,0.581552,0.97619,0.495935,0.021008,0.394737,0.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.447368,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.473684,1.0
0.009428,0.157095,0.797525,0.97619,0.065041,0.735294,0.473684,0.0
0.001374,0.623311,0.030371,0.97619,0.154472,0.021008,0.421053,0.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.5,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.526316,1.0
0.113863,0.339527,0.482565,0.97619,0.495935,0.021008,0.342105,0.0
0.018186,0.459459,0.577053,0.97619,0.585366,0.743697,0.5,0.0
0.000031,0.366554,0.312711,0.97619,0.154472,0.021008,0.421053,0.0
0.008114,0.788851,0.777278,0.97619,0.154472,0.394958,0.421053,0.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.473684,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.5,1.0
0.008368,0.608108,0.528684,0.97619,0.154472,0.743697,0.394737,0.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.526316,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.5,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.473684,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.526316,1.0
0.091066,0.013514,0.713161,0.97619,0.300813,0.478992,0.447368,0.0
0.013911,0.697635,0.67829,0.97619,0.154472,0.529412,0.447368,0.0
0.009617,0.415541,0.454443,0.190476,0.99187,0.281513,0.368421,0.0
0.04596,0.192568,0.293588,0.952381,0.878049,0.021008,0.526316,0.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.526316,1.0
0.080941,0.339527,0.482565,0.97619,0.495935,0.021008,0.342105,0.0
0.005645,0.815878,0.073116,0.97619,0.926829,0.428571,0.815789,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.552632,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.578947,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.5,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.552632,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.578947,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.552632,1.0
1,0.638514,0.182227,0.97619,0.154472,0.739496,1,0.0
0.000531,0.962838,0.633296,0.97619,0.065041,0.063025,0.526316,0.0
0.054169,0.628716,0.660292,0.97619,0.154472,0.117647,0.421053,0.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.552632,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.578947,1.0
0.018608,0.608108,0.286839,0.97619,0.154472,0.407563,0.5,0.0
0.019545,0.380068,0.642295,0.97619,0.065041,0.886555,0.657895,0.0
0.006051,0.947635,0.623172,0.97619,0.300813,0.113445,0.447368,0.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.552632,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.578947,1.0
0.000576,0.493243,0.197975,0.97619,0.211382,0.012605,0.447368,0.0
0.021655,0.606419,0.626547,0.97619,0.154472,0.021008,0.421053,0.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.552632,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.578947,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.631579,1.0
0.059084,0.863176,0.058493,0.97619,0.617886,0.739496,0.684211,0.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.578947,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.605263,1.0
0.018225,0.665541,0.134983,0.97619,0.065041,0.743697,0.5,0.0
0.010393,0.388514,0.914511,0.166667,0.756098,0.739496,0.473684,0.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.552632,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.631579,1.0
0.017102,0.265203,0.681665,0.97619,0.886179,0.739496,0.421053,0.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.684211,1.0
0.056724,0.179054,0.164229,0.97619,0.154472,0.739496,0.631579,0.0
0.000642,0.435811,0.507312,0.97619,0.154472,0.285714,0.473684,0.0
0.010712,0.091216,0.406074,0.119048,0.601626,0.428571,0.526316,0.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.315789,1.0
0.007914,0.398649,0.278965,0.309524,0.097561,0.021008,0.763158,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.289474,1.0
0.007532,0.326014,0.583802,0.97619,0.617886,0.533613,0.631579,0.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.315789,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.289474,1.0
0.008773,0.398649,0.278965,0.309524,0.097561,0.021008,0.315789,1.0
0.013714,0.211149,0.186727,0.97619,0.227642,0.121849,0.763158,0.0
0.201195,1,0.007874,0.97619,0.154472,0.428571,0.763158,0.0
0.037635,0.434122,0.179978,0.97619,0.96748,0.542017,0.921053,0.0
